#Time;Degrees
4.220000;-105.000000000
4.230000;-105.000000000
4.240000;-105.000000000
4.250000;-105.000000000
4.260000;-105.000000000
4.270000;-105.000000000
4.280000;-105.000000000
4.290000;-105.000000000
4.300000;-105.000000000
4.310000;-105.000000000
4.320000;-105.000000000
4.330000;-105.000000000
4.340000;-105.000000000
4.350000;-105.000000000
4.360000;-105.000000000
4.370000;-105.000000000
4.380000;-105.000000000
4.390000;-105.000000000
4.400000;-105.000000000
4.410000;-105.000000000
4.420000;-105.000000000
4.430000;-105.000000000
4.440000;-105.000000000
4.450000;-105.000000000
4.460000;-105.000000000
4.470000;-105.000000000
4.480000;-105.000000000
4.490000;-105.000000000
4.500000;-105.000000000
4.510000;-105.000000000
4.520000;-105.000000000
4.530000;-105.000000000
4.540000;-105.000000000
4.550000;-105.000000000
4.560000;-105.000000000
4.570000;-105.000000000
4.580000;-105.000000000
4.590000;-105.000000000
4.600000;-105.000000000
4.610000;-105.000000000
4.620000;-105.000000000
4.630000;-105.000000000
4.640000;-105.000000000
4.650000;-105.000000000
4.660000;-105.000000000
4.670000;-105.000000000
4.680000;-105.000000000
4.690000;-105.000000000
4.700000;-105.000000000
4.710000;-105.000000000
4.720000;-105.000000000
4.730000;-105.000000000
4.740000;-105.000000000
4.750000;-105.000000000
4.760000;-105.000000000
4.770000;-105.000000000
4.780000;-105.000000000
4.790000;-105.000000000
4.800000;-105.000000000
4.810000;-105.000000000
4.820000;-105.000000000
4.830000;-105.000000000
4.840000;-105.000000000
4.850000;-105.000000000
4.860000;-105.000000000
4.870000;-105.000000000
4.880000;-105.000000000
4.890000;-105.000000000
4.900000;-105.000000000
4.910000;-105.000000000
4.920000;-105.000000000
4.930000;-105.000000000
4.940000;-105.000000000
4.950000;-105.000000000
4.960000;-105.000000000
4.970000;-105.000000000
4.980000;-105.000000000
4.990000;-105.000000000
5.000000;-105.000000000
