TimeStep [s],Np,Nbound,Nfixed,Nmoving,Nfloat,Nfluid
0.800017,7466,7466,7466,0,0,0

Pos.x [m],Pos.y [m],Pos.z [m],Zone,Idp,Vel.x [m/s],Vel.y [m/s],Vel.z [m/s],Rhop [kg/m^3],Mass [kg],Press [Pa],Type,Mk,
  2.2499999E-01,  0.0000000E+00,  7.5000003E-02,0,1868,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0108095E+03,  1.5625000E-02,  2.4099389E+04,0,17,
  2.2499999E-01,  0.0000000E+00,  1.0000000E-01,0,1869,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0117056E+03,  1.5625000E-02,  2.6167758E+04,0,17,
  2.2499999E-01,  0.0000000E+00,  1.2500000E-01,0,1870,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0118339E+03,  1.5625000E-02,  2.6464783E+04,0,17,
  2.5000000E-01,  0.0000000E+00,  7.5000003E-02,0,1965,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0095283E+03,  1.5625000E-02,  2.1161268E+04,0,17,
  2.5000000E-01,  0.0000000E+00,  1.0000000E-01,0,1966,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0119628E+03,  1.5625000E-02,  2.6763309E+04,0,17,
  2.5000000E-01,  0.0000000E+00,  1.2500000E-01,0,1967,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0135662E+03,  1.5625000E-02,  3.0497391E+04,0,17,
  2.7500001E-01,  0.0000000E+00,  7.5000003E-02,0,2062,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0106494E+03,  1.5625000E-02,  2.3731021E+04,0,17,
  2.7500001E-01,  0.0000000E+00,  1.0000000E-01,0,2063,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0135874E+03,  1.5625000E-02,  3.0547096E+04,0,17,
  2.7500001E-01,  0.0000000E+00,  1.2500000E-01,0,2064,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0127543E+03,  1.5625000E-02,  2.8602180E+04,0,17,
  3.0000001E-01,  0.0000000E+00,  7.5000003E-02,0,2159,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0105213E+03,  1.5625000E-02,  2.3436498E+04,0,17,
  3.0000001E-01,  0.0000000E+00,  1.0000000E-01,0,2160,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0133837E+03,  1.5625000E-02,  3.0070596E+04,0,17,
  3.0000001E-01,  0.0000000E+00,  1.2500000E-01,0,2161,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0125990E+03,  1.5625000E-02,  2.8240758E+04,0,17,
  3.2499999E-01,  0.0000000E+00,  7.5000003E-02,0,2256,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0102883E+03,  1.5625000E-02,  2.2901342E+04,0,17,
  3.2499999E-01,  0.0000000E+00,  1.0000000E-01,0,2257,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0118721E+03,  1.5625000E-02,  2.6553145E+04,0,17,
  3.2499999E-01,  0.0000000E+00,  1.2500000E-01,0,2258,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0123879E+03,  1.5625000E-02,  2.7750020E+04,0,17,
  3.4999999E-01,  0.0000000E+00,  7.5000003E-02,0,2353,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0109935E+03,  1.5625000E-02,  2.4523238E+04,0,17,
  3.4999999E-01,  0.0000000E+00,  1.0000000E-01,0,2354,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0123180E+03,  1.5625000E-02,  2.7587521E+04,0,17,
  3.4999999E-01,  0.0000000E+00,  1.2500000E-01,0,2355,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0110403E+03,  1.5625000E-02,  2.4631137E+04,0,17,
  3.7500000E-01,  0.0000000E+00,  7.5000003E-02,0,2450,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0100822E+03,  1.5625000E-02,  2.2428615E+04,0,17,
  3.7500000E-01,  0.0000000E+00,  1.0000000E-01,0,2451,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0111507E+03,  1.5625000E-02,  2.4885600E+04,0,17,
  3.7500000E-01,  0.0000000E+00,  1.2500000E-01,0,2452,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0123861E+03,  1.5625000E-02,  2.7745766E+04,0,17,
  4.0000001E-01,  0.0000000E+00,  7.5000003E-02,0,2547,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0103669E+03,  1.5625000E-02,  2.3081793E+04,0,17,
  4.0000001E-01,  0.0000000E+00,  1.0000000E-01,0,2548,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0099144E+03,  1.5625000E-02,  2.2044229E+04,0,17,
  4.0000001E-01,  0.0000000E+00,  1.2500000E-01,0,2549,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0125947E+03,  1.5625000E-02,  2.8230818E+04,0,17,
  4.2500001E-01,  0.0000000E+00,  7.5000003E-02,0,2644,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0111920E+03,  1.5625000E-02,  2.4980783E+04,0,17,
  4.2500001E-01,  0.0000000E+00,  1.0000000E-01,0,2645,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0127241E+03,  1.5625000E-02,  2.8531973E+04,0,17,
  4.2500001E-01,  0.0000000E+00,  1.2500000E-01,0,2646,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0103484E+03,  1.5625000E-02,  2.3039475E+04,0,17,
  4.4999999E-01,  0.0000000E+00,  7.5000003E-02,0,2741,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0110162E+03,  1.5625000E-02,  2.4575566E+04,0,17,
  4.4999999E-01,  0.0000000E+00,  1.0000000E-01,0,2742,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0148171E+03,  1.5625000E-02,  3.3435461E+04,0,17,
  4.4999999E-01,  0.0000000E+00,  1.2500000E-01,0,2743,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0107696E+03,  1.5625000E-02,  2.4007510E+04,0,17,
  4.7499999E-01,  0.0000000E+00,  7.5000003E-02,0,2838,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0103888E+03,  1.5625000E-02,  2.3132105E+04,0,17,
  4.7499999E-01,  0.0000000E+00,  1.0000000E-01,0,2839,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0130062E+03,  1.5625000E-02,  2.9189344E+04,0,17,
  4.7499999E-01,  0.0000000E+00,  1.2500000E-01,0,2840,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0112875E+03,  1.5625000E-02,  2.5201375E+04,0,17,
  5.0000000E-01,  0.0000000E+00,  7.5000003E-02,0,2935,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0117131E+03,  1.5625000E-02,  2.6184990E+04,0,17,
  5.0000000E-01,  0.0000000E+00,  1.0000000E-01,0,2936,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0149756E+03,  1.5625000E-02,  3.3809145E+04,0,17,
  5.0000000E-01,  0.0000000E+00,  1.2500000E-01,0,2937,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0122708E+03,  1.5625000E-02,  2.7477951E+04,0,17,
  5.2499998E-01,  0.0000000E+00,  7.5000003E-02,0,3032,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0132452E+03,  1.5625000E-02,  2.9747164E+04,0,17,
  5.2499998E-01,  0.0000000E+00,  1.0000000E-01,0,3033,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0142734E+03,  1.5625000E-02,  3.2155697E+04,0,17,
  5.2499998E-01,  0.0000000E+00,  1.2500000E-01,0,3034,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0113383E+03,  1.5625000E-02,  2.5318625E+04,0,17,
  5.5000001E-01,  0.0000000E+00,  7.5000003E-02,0,3129,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0130987E+03,  1.5625000E-02,  2.9405057E+04,0,17,
  5.5000001E-01,  0.0000000E+00,  1.0000000E-01,0,3130,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0122158E+03,  1.5625000E-02,  2.7350135E+04,0,17,
  5.5000001E-01,  0.0000000E+00,  1.2500000E-01,0,3131,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0116348E+03,  1.5625000E-02,  2.6003939E+04,0,17,
  5.7499999E-01,  0.0000000E+00,  7.5000003E-02,0,3226,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0143401E+03,  1.5625000E-02,  3.2312627E+04,0,17,
  5.7499999E-01,  0.0000000E+00,  1.0000000E-01,0,3227,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0116914E+03,  1.5625000E-02,  2.6134848E+04,0,17,
  5.7499999E-01,  0.0000000E+00,  1.2500000E-01,0,3228,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0111515E+03,  1.5625000E-02,  2.4887430E+04,0,17,
  6.0000002E-01,  0.0000000E+00,  7.5000003E-02,0,3323,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0157138E+03,  1.5625000E-02,  3.5554801E+04,0,17,
  6.0000002E-01,  0.0000000E+00,  1.0000000E-01,0,3324,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0101750E+03,  1.5625000E-02,  2.2641459E+04,0,17,
  6.0000002E-01,  0.0000000E+00,  1.2500000E-01,0,3325,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0087654E+03,  1.5625000E-02,  1.9422371E+04,0,17,
  6.2500000E-01,  0.0000000E+00,  7.5000003E-02,0,3420,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0141368E+03,  1.5625000E-02,  3.1835002E+04,0,17,
  6.2500000E-01,  0.0000000E+00,  1.0000000E-01,0,3421,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0116548E+03,  1.5625000E-02,  2.6050111E+04,0,17,
  6.2500000E-01,  0.0000000E+00,  1.2500000E-01,0,3422,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0112175E+03,  1.5625000E-02,  2.5039652E+04,0,17,
  6.4999998E-01,  0.0000000E+00,  7.5000003E-02,0,3517,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0130447E+03,  1.5625000E-02,  2.9279176E+04,0,17,
  6.4999998E-01,  0.0000000E+00,  1.0000000E-01,0,3518,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0120803E+03,  1.5625000E-02,  2.7035730E+04,0,17,
  6.4999998E-01,  0.0000000E+00,  1.2500000E-01,0,3519,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0117361E+03,  1.5625000E-02,  2.6238391E+04,0,17,
  6.7500001E-01,  0.0000000E+00,  7.5000003E-02,0,3614,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0133093E+03,  1.5625000E-02,  2.9896867E+04,0,17,
  6.7500001E-01,  0.0000000E+00,  1.0000000E-01,0,3615,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0140673E+03,  1.5625000E-02,  3.1671672E+04,0,17,
  6.7500001E-01,  0.0000000E+00,  1.2500000E-01,0,3616,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0113378E+03,  1.5625000E-02,  2.5317496E+04,0,17,
  6.9999999E-01,  0.0000000E+00,  7.5000003E-02,0,3711,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0118293E+03,  1.5625000E-02,  2.6454182E+04,0,17,
  6.9999999E-01,  0.0000000E+00,  1.0000000E-01,0,3712,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0148796E+03,  1.5625000E-02,  3.3582676E+04,0,17,
  6.9999999E-01,  0.0000000E+00,  1.2500000E-01,0,3713,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0124074E+03,  1.5625000E-02,  2.7795266E+04,0,17,
  7.2500002E-01,  0.0000000E+00,  7.5000003E-02,0,3808,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0104750E+03,  1.5625000E-02,  2.3330053E+04,0,17,
  7.2500002E-01,  0.0000000E+00,  1.0000000E-01,0,3809,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0129738E+03,  1.5625000E-02,  2.9113766E+04,0,17,
  7.2500002E-01,  0.0000000E+00,  1.2500000E-01,0,3810,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0113387E+03,  1.5625000E-02,  2.5319471E+04,0,17,
  7.5000000E-01,  0.0000000E+00,  7.5000003E-02,0,3905,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0110999E+03,  1.5625000E-02,  2.4768340E+04,0,17,
  7.5000000E-01,  0.0000000E+00,  1.0000000E-01,0,3906,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0148102E+03,  1.5625000E-02,  3.3419059E+04,0,17,
  7.5000000E-01,  0.0000000E+00,  1.2500000E-01,0,3907,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0104531E+03,  1.5625000E-02,  2.3279855E+04,0,17,
  7.7499998E-01,  0.0000000E+00,  7.5000003E-02,0,4002,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0112867E+03,  1.5625000E-02,  2.5199543E+04,0,17,
  7.7499998E-01,  0.0000000E+00,  1.0000000E-01,0,4003,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0127891E+03,  1.5625000E-02,  2.8683346E+04,0,17,
  7.7499998E-01,  0.0000000E+00,  1.2500000E-01,0,4004,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0101628E+03,  1.5625000E-02,  2.2613467E+04,0,17,
  8.0000001E-01,  0.0000000E+00,  7.5000003E-02,0,4099,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0103381E+03,  1.5625000E-02,  2.3015795E+04,0,17,
  8.0000001E-01,  0.0000000E+00,  1.0000000E-01,0,4100,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0098897E+03,  1.5625000E-02,  2.1987770E+04,0,17,
  8.0000001E-01,  0.0000000E+00,  1.2500000E-01,0,4101,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0125137E+03,  1.5625000E-02,  2.8042289E+04,0,17,
  8.2499999E-01,  0.0000000E+00,  7.5000003E-02,0,4196,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0098763E+03,  1.5625000E-02,  2.1957027E+04,0,17,
  8.2499999E-01,  0.0000000E+00,  1.0000000E-01,0,4197,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0111068E+03,  1.5625000E-02,  2.4784385E+04,0,17,
  8.2499999E-01,  0.0000000E+00,  1.2500000E-01,0,4198,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0124954E+03,  1.5625000E-02,  2.7999854E+04,0,17,
  8.5000002E-01,  0.0000000E+00,  7.5000003E-02,0,4293,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0108078E+03,  1.5625000E-02,  2.4095453E+04,0,17,
  8.5000002E-01,  0.0000000E+00,  1.0000000E-01,0,4294,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0122889E+03,  1.5625000E-02,  2.7520047E+04,0,17,
  8.5000002E-01,  0.0000000E+00,  1.2500000E-01,0,4295,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0112800E+03,  1.5625000E-02,  2.5183904E+04,0,17,
  8.7500000E-01,  0.0000000E+00,  7.5000003E-02,0,4390,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0101755E+03,  1.5625000E-02,  2.2642719E+04,0,17,
  8.7500000E-01,  0.0000000E+00,  1.0000000E-01,0,4391,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0117731E+03,  1.5625000E-02,  2.6323873E+04,0,17,
  8.7500000E-01,  0.0000000E+00,  1.2500000E-01,0,4392,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0125227E+03,  1.5625000E-02,  2.8063295E+04,0,17,
  8.9999998E-01,  0.0000000E+00,  7.5000003E-02,0,4487,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0105198E+03,  1.5625000E-02,  2.3432990E+04,0,17,
  8.9999998E-01,  0.0000000E+00,  1.0000000E-01,0,4488,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0133902E+03,  1.5625000E-02,  3.0085859E+04,0,17,
  8.9999998E-01,  0.0000000E+00,  1.2500000E-01,0,4489,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0125651E+03,  1.5625000E-02,  2.8161955E+04,0,17,
  9.2500001E-01,  0.0000000E+00,  7.5000003E-02,0,4584,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0107651E+03,  1.5625000E-02,  2.3997115E+04,0,17,
  9.2500001E-01,  0.0000000E+00,  1.0000000E-01,0,4585,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0137835E+03,  1.5625000E-02,  3.1006295E+04,0,17,
  9.2500001E-01,  0.0000000E+00,  1.2500000E-01,0,4586,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0125618E+03,  1.5625000E-02,  2.8154146E+04,0,17,
  9.4999999E-01,  0.0000000E+00,  7.5000003E-02,0,4681,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0096575E+03,  1.5625000E-02,  2.1456572E+04,0,17,
  9.4999999E-01,  0.0000000E+00,  1.0000000E-01,0,4682,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0120303E+03,  1.5625000E-02,  2.6919805E+04,0,17,
  9.4999999E-01,  0.0000000E+00,  1.2500000E-01,0,4683,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0133066E+03,  1.5625000E-02,  2.9890594E+04,0,17,
  9.7500002E-01,  0.0000000E+00,  7.5000003E-02,0,4778,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0109033E+03,  1.5625000E-02,  2.4315402E+04,0,17,
  9.7500002E-01,  0.0000000E+00,  1.0000000E-01,0,4779,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0117562E+03,  1.5625000E-02,  2.6284732E+04,0,17,
  9.7500002E-01,  0.0000000E+00,  1.2500000E-01,0,4780,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0115508E+03,  1.5625000E-02,  2.5809705E+04,0,17,
  1.0000000E+00,  0.0000000E+00,  7.5000003E-02,0,4875,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0113353E+03,  1.5625000E-02,  2.5311719E+04,0,17,
  1.0000000E+00,  0.0000000E+00,  1.0000000E-01,0,4876,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0119442E+03,  1.5625000E-02,  2.6720305E+04,0,17,
  1.0000000E+00,  0.0000000E+00,  1.2500000E-01,0,4877,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0096241E+03,  1.5625000E-02,  2.1380248E+04,0,17,
  1.0250000E+00,  0.0000000E+00,  7.5000003E-02,0,4972,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0105213E+03,  1.5625000E-02,  2.3436498E+04,0,17,
  1.0250000E+00,  0.0000000E+00,  1.0000000E-01,0,4973,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0118832E+03,  1.5625000E-02,  2.6578879E+04,0,17,
  1.0250000E+00,  0.0000000E+00,  1.2500000E-01,0,4974,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0115740E+03,  1.5625000E-02,  2.5863336E+04,0,17,
  1.0500000E+00,  0.0000000E+00,  7.5000003E-02,0,5069,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0110380E+03,  1.5625000E-02,  2.4625791E+04,0,17,
  1.0500000E+00,  0.0000000E+00,  1.0000000E-01,0,5070,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0106808E+03,  1.5625000E-02,  2.3803320E+04,0,17,
  1.0500000E+00,  0.0000000E+00,  1.2500000E-01,0,5071,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0119868E+03,  1.5625000E-02,  2.6818910E+04,0,17,
  1.0750000E+00,  0.0000000E+00,  7.5000003E-02,0,5166,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0119899E+03,  1.5625000E-02,  2.6826268E+04,0,17,
  1.0750000E+00,  0.0000000E+00,  1.0000000E-01,0,5167,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0117869E+03,  1.5625000E-02,  2.6355951E+04,0,17,
  1.0750000E+00,  0.0000000E+00,  1.2500000E-01,0,5168,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0121794E+03,  1.5625000E-02,  2.7265844E+04,0,17,
  1.1000000E+00,  0.0000000E+00,  7.5000003E-02,0,5263,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0090549E+03,  1.5625000E-02,  2.0081162E+04,0,17,
  1.1000000E+00,  0.0000000E+00,  1.0000000E-01,0,5264,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0106757E+03,  1.5625000E-02,  2.3791387E+04,0,17,
  1.1000000E+00,  0.0000000E+00,  1.2500000E-01,0,5265,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0115037E+03,  1.5625000E-02,  2.5700633E+04,0,17,
  1.1250000E+00,  0.0000000E+00,  7.5000003E-02,0,5360,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0089814E+03,  1.5625000E-02,  1.9913787E+04,0,17,
  1.1250000E+00,  0.0000000E+00,  1.0000000E-01,0,5361,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0100040E+03,  1.5625000E-02,  2.2249588E+04,0,17,
  1.1250000E+00,  0.0000000E+00,  1.2500000E-01,0,5362,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0099159E+03,  1.5625000E-02,  2.2047723E+04,0,17,
  1.1500000E+00,  0.0000000E+00,  7.5000003E-02,0,5457,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0097665E+03,  1.5625000E-02,  2.1705740E+04,0,17,
  1.1500000E+00,  0.0000000E+00,  1.0000000E-01,0,5458,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0137037E+03,  1.5625000E-02,  3.0819436E+04,0,17,
  1.1500000E+00,  0.0000000E+00,  1.2500000E-01,0,5459,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0130118E+03,  1.5625000E-02,  2.9202299E+04,0,17,
  1.1750000E+00,  0.0000000E+00,  7.5000003E-02,0,5554,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0062793E+03,  1.5625000E-02,  1.3809958E+04,0,17,
  1.1750000E+00,  0.0000000E+00,  1.0000000E-01,0,5555,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0088684E+03,  1.5625000E-02,  1.9656611E+04,0,17,
  1.1750000E+00,  0.0000000E+00,  1.2500000E-01,0,5556,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0086019E+03,  1.5625000E-02,  1.9050686E+04,0,17,
  1.2000000E+00,  0.0000000E+00,  7.5000003E-02,0,5651,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0011743E+03,  1.5625000E-02,  2.5432231E+03,0,17,
  1.2000000E+00,  0.0000000E+00,  1.0000000E-01,0,5652,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0017946E+03,  1.5625000E-02,  3.8940566E+03,0,17,
  1.2000000E+00,  0.0000000E+00,  1.2500000E-01,0,5653,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0014005E+03,  1.5625000E-02,  3.0353157E+03,0,17,
  1.2000000E+00,  2.5000000E-02,  7.5000003E-02,0,5684,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0065958E+03,  1.5625000E-02,  1.4519903E+04,0,17,
  1.2000000E+00,  2.5000000E-02,  1.0000000E-01,0,5685,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0089361E+03,  1.5625000E-02,  1.9810674E+04,0,17,
  1.2000000E+00,  2.5000000E-02,  1.2500000E-01,0,5686,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0084022E+03,  1.5625000E-02,  1.8597219E+04,0,17,
  1.2000000E+00,  5.0000001E-02,  7.5000003E-02,0,5717,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0106685E+03,  1.5625000E-02,  2.3774820E+04,0,17,
  1.2000000E+00,  5.0000001E-02,  1.0000000E-01,0,5718,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0119273E+03,  1.5625000E-02,  2.6681125E+04,0,17,
  1.2000000E+00,  5.0000001E-02,  1.2500000E-01,0,5719,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0117146E+03,  1.5625000E-02,  2.6188521E+04,0,17,
  0.0000000E+00,  7.5000003E-02,  7.5000003E-02,0,102,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0105682E+03,  1.5625000E-02,  2.3544234E+04,0,17,
  0.0000000E+00,  7.5000003E-02,  1.0000000E-01,0,103,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0086128E+03,  1.5625000E-02,  1.9075371E+04,0,17,
  0.0000000E+00,  7.5000003E-02,  1.2500000E-01,0,104,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0082203E+03,  1.5625000E-02,  1.8184551E+04,0,17,
  0.0000000E+00,  1.0000000E-01,  7.5000003E-02,0,135,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0090869E+03,  1.5625000E-02,  2.0154170E+04,0,17,
  0.0000000E+00,  1.0000000E-01,  1.0000000E-01,0,136,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0105526E+03,  1.5625000E-02,  2.3508459E+04,0,17,
  0.0000000E+00,  1.0000000E-01,  1.2500000E-01,0,137,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0101518E+03,  1.5625000E-02,  2.2588273E+04,0,17,
  0.0000000E+00,  1.2500000E-01,  7.5000003E-02,0,168,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0109173E+03,  1.5625000E-02,  2.4347598E+04,0,17,
  0.0000000E+00,  1.2500000E-01,  1.0000000E-01,0,169,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0110719E+03,  1.5625000E-02,  2.4703885E+04,0,17,
  0.0000000E+00,  1.2500000E-01,  1.2500000E-01,0,170,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0108652E+03,  1.5625000E-02,  2.4227549E+04,0,17,
  1.2000000E+00,  7.5000003E-02,  7.5000003E-02,0,5750,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0103868E+03,  1.5625000E-02,  2.3127619E+04,0,17,
  1.2000000E+00,  7.5000003E-02,  1.0000000E-01,0,5751,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0090317E+03,  1.5625000E-02,  2.0028467E+04,0,17,
  1.2000000E+00,  7.5000003E-02,  1.2500000E-01,0,5752,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  1.0089238E+03,  1.5625000E-02,  1.9782746E+04,0,17,
